rating,review
0,"i never like to write a bad review . . . . but if i experience bad service for the money that i have spent with you , then you re gonna get it . n nonly people were actually inside dining i stood at the bar for nearly minutes to pick up food before receiving the first hello . n nfood wasn t that bad , actually even better the next day as left overs n nbut for the spent , i ll stick with my other favorites . . . will give it another shot someday when its nice outside and i can take advantage of their outdoor seating . "
0,"wow ! the bell hop said we couldnt use a cart , like it was his property , so after carrying a boat load of stuff , i had to put something down briefly , in like minutes time another hotel guest came up and stole it ! ! when i went to talk to security , the guy was acting like a complete jerk , coping a major attitude . ni told him i didnt want to argue with him and would appreciate it if the manger called me , he took down my number and i never got a return call for the days i stayed . nduring my stay , i also previously stayed at the riviera , who only charged me only to get a late check out at pm ! ! ! excalibur wanted and wanted me out by pm ! ni also did alot of gambling and was never offered a drink , the entire time . the view room is considered a room staring at the back of the castle , can t even see any of the strip . ni said i was never going to stay there again when i visited in march , yet i found myself there again , so once again , i will never stay there again . . . and i mean it this time ! ! "
0,eh . 
0,"my husband and i went a couple of weeks ago to this restaurant as we had heard from a couple of people that it was a good place to go to . maybe we just went on a bad day because it wasn t that great . we went on a friday evening and the place was nearly empty . our drinks arrived pretty quick and our order was taken , but i noticed that other people had the loaf of bread we seriously asked about different waiters where our bread was and they all said the same i ll get it for you right now . they would walk off and minutes later . . nothing . well we never got the bread and when our food finally arrived . it was bland , cold , and dry . we did order a dessert to split and that was actually the only good thing about the experience . . . "
0,"wouldn t recommend this company for a segway tour . they appeared to be rushed , not very knowledgeable of downtown and the areas that were toured were uninteresting . "
0,"i went to edo last night with two friends . i believe we choose to go there because one of the girls i was with loves hibachi and the prices are cheaper than ginza . in this case , lower prices means lower quality . n njenn and i split a spicy tuna roll and both ordered udon noodles . bailey ordered shrimp hibachi . the salad was typical of a japanese restaurant , but bailey and jenn said the clear soup lacked flavor . our sushi was also bland . bailey s hibachi i guess had more of a teriyaki flavor which was not what she wanted . because i m not as experienced with udon , i thought it was ok , but jenn said she has definitely had better . n nall in all , it was a disappointing experience . "
0,"cold soup and absolutely filthy conditions those are really the highlights . n ni will say that the food here is usually above average , but this particular location is entirely skippable . if you do try it , get it to go because you ll stick to the seats if you don t . unless your kitchen at home is dirtier , then feel free to enjoy the slime here . n nalso , if it s helpful , there are no functioning highchairs when we visited . "
0,"is six inches enough for you ? the quality is there , but delivering it is something else entirely . n na new store opened near me , so i finally decided to give them a try . they offer six inch gourmet sandwiches for around with tax , no sides included . n nfor my first test , i went simple with the italian and the meatball sandwiches . n nnow the meatball sandwich was hot with melted cheese , but the amount of sauce was seriously lacking , coming across as no more than a simple condiment . the meatballs were flavorful , but dry , and the pitiful amount of sauce supplied could not even begin to bring these things back to life . you could tell the meatballs had never even touched the sauce before they came together in the sandwich . i can t tell you if this is normal , since it was my first visit , but the attempt was not good enough to get me back . . n nthe italian was a failed attempt altogether , and i will clearly blame the preparer , and not the restaurant . as in most sandwich places , as you move down the line , you are asked what you would like on you sandwich . i told him , lettuce , tomato , onions , pickles , oil and herbs , which he repeated back to me to confirm . the problem was when i got home the only one of the ingredients that made it to my sandwich was lettuce . . . . . no tomatoes , onions , pickles , oil or herbs . i had places that made mistakes with my order , however not this bad , and not with me standing right there at the specific time telling him what to put on the sandwich . maybe that is why the condiment area is hidden behind a wall , so you can t see what they are , or are not doing . n nfirst impression . . . not impressed with either food or staff . . . "
0,i canceled my membership months in advance due to the fact the gym was in constant disrepair . come to find out they never canceled the membership . the representative i called was not helpful and i had to leave a message with a supervisor . he also didn t put me on hold and i could be hear him speaking about how he wanted to get laid that night . listen dude i am all for people getting laid but cancel my membership when i ask please ! i really wish i didn t have to give them one star . stay away ! 
0,"a big , ugly gray building does not make me feel awe inspired and magical the way a good live theater venue should . the insides are new and functional , but equally plain looking . everything is always very clean and in good working order but i just can t seem to get over the aesthetics of the place enough to actually enjoy myself at all until the curtain goes up . n ni will admit that the theater space has great acoustics and the other facilities are completely adequate . the staff volunteers are both friendly and helpful . the bar always has a long line during intermissions but that is typical of all theaters this size . n nbasically , i have no issues with the place i just wish that is was prettier . "
0,"ich habe hier ebenfalls schlechte erfahrungen gemacht . die pizza schien eine fertigpizza ! gewesen zu sein , das kurzgebratene fleisch bei meiner begleitung war z u e h . der service war nur h u f lzern h u f flich und schwer aufmerksam zu machen . n nvor l u e ngerer zeit habe ich im trompeter mal gute , frische pasta gegessen . es mag sein , dass man sehr selektiv w u e hlen muss , was man bestellt , um etwas zu bekommen , das die k u fcche gut , frisch und motiviert zubereitet . anders kann ich mir die diskrepanz auch zwischen den sehr guten und den sehr schlechten bewertungen hier nicht erkl u e ren . "
0,meh . . . . must be me . . . . seemed fake ? ? ? ? ? 
0,donuts are a . drive thru and wait times are horrible . total cluster f k n nit should not take minutes to get through a drive through n nthe people are nice but their process is so inefficient
0,"line is very long , but is it worth it ? no , because it took away an hour of my time waiting in line , and the return value was nothing because the food was meh . n nin my humble opinion , this place is only popular because of the hotel and not for the food . n nto reiterate , the food was either bland or salty . thankfully , we had the buffet of buffets deal for . after the discount for being a total rewards member and we got to eat at different buffets within hours . so for the price of it being buffet of buffets , it was only okay . if i had to pay for the original dinner price , i would be quite upset right now . do not pay full price would be my best advice . it simply isn t worth the price ! n nabout the food , only things really made my trip a little better n the fruits lame right ? n the middle eastern food section as many have mentioned was good n the cotton candy wow ! this was the only buffet i know that offered cotton candy ! n nother than that , nothing else stood out . you re better off saving your money and spending a little more on more noteworthy buffets like the wynn and or belagio . "
0," you get what you pay for n n duty room before we arrive n no fridge in the room n too much noisy even in late time n room still duty th day n smell awful , even in non smoking apartment n i really dont trust in their cleaning service , its disgusting to be here n it has being a awful experience n ngood n free parking n free wifii"
0,"this past friday , i was downtown with some friends , one who had turned and had never been to a comedy club before , so why not ! tickets were only ! wow , ok , to see comedians from chealsea lately show , ok why not ! n nwe received for drink passes to go to the bar next door and they would give us a buzzer to get in prior to people waiting in line . ok that seems like a great deal ! umm . . the for has to be the same drink , the waitress somewhat rude , and kept asking if we wanted food . . nor did she tell us that we can bring the second drink into the show with us . . came and went , and they were still not allowing people in . n nwhen we finally got in , we got center area in the second seating area , so people were walking past us all the time ! and i mean all the time even with the comedians performing ! seriously , people don t have to get a drink that much ! at least , do it between acts ! but no , all through the show . n nso our waitress , rude and just unfriendly . . drink min . , of course some prices were not on the menu . . a coke in a plastic cup , seriously ! and then i was asked at least times , to get my nd drink , during the acts ! seriously , can i watch the show ! i just asked for a bottled water to go , she came back with the cap off , so i asked for the cap and she did bring me a new one . for water . i got the macaroni and cheese and it was just horrible for it to be . . so our check was around . i wouldn t complain , if it was good but it wasn t at all . and again , people in front of us the whole time ! even the waitress were standing in front of us , taking the peoples orders in front of us . and like everyone else , we had to wait afterwards for the bill which already had the gratuity added , nor did we add more , service did not deserve it . n ncomedians were ok , not as funny as i thought they would be . n nall in all , i probably won t go back . i went to standup scottsdale and had a totally different experience for the better . i would ve thought this club was in scottsdale and stand up scottsdale was located in phoenix . "
0,"i was hoping this place would be better . i ate breakfast there with my family and it was not the best . with such a small breakfast menu , one would think it would be served rather quickly even if its made to order . take biscuits and gravy for example . that is a fast dish to prepare , but it still took all too long to make it to the table . the sunshine on a cloud , was anything but . it was dry and the yolk was overcooked and far from over easy . the muffins were great and very fresh , we would definitely return for those , but we will wait a while before trying breakfast meals again . "
0,"food was pretty good , beer was cold but service was shitty at best . "
0,that was not a great buffet that i expected . they have simple food . so do not spend your money there . 
0," stars for the non existent customer service and the fact that there s a minimum to use your debit credit card . we come from la where there s an overabundance of filipino bakeries who bake pandesal and other delicacies fresh all throughout the day . though i frequent this area because of the filipino market next door , i have never been to this bakery before last night . we walk in and it s fairly empty , the cashier just stares at us , no smile offered not even a polite hello . so we proceeded to browse the store , i then asked her if they had fresh pandesal and according to her they only make their breads in the morning . i grabbed a bag of pandesal and cheese filled bread . she rang it up and then informed me i had to get more things for the minimum if i wanted to use my card . this irritated me even more because i rarely carry cash , i was forced to grab and spend more due to their required minimum ugh ! the worst thing is knowing that i will probably be back at one point due to the lack of filipino bakeries in las vegas . best believe i will have cash the next time i come though ! lol"
0,"i really never thought about writing a review for best buy until the other day . i haven t had any good luck with best buy ever , but the other day takes the cake for me . i ve always went to best buy not because of prices but because of location and it is the only music store left . never nice people , they lost my camera last year and to replace it so no luck at all . but on the other day i went in to get some ear buds replaced , i waited in line for ever seems like . while a employee just stood there and talked on the phone as if it was her day off and i was doing her a favor by standing there waiting . i waited a little bit longer and the line grew , finally a guy who looked like he just got off break came up and helped every body in line while she just stood there . i ve never seen a company have like people behind the counter and none of them know how to do anything . what s the point of having said people for a certain position when the very person you need to return something for you is never there ? i don t like best buy i hate it , i wish circuit city was still a store i m shocked that it s still a company to tell you the truth . i believe if they employed better people then maybe it would be a better store . but this one here , that was on independence that moved to matthews , it just suck . "
0,not the best dining experience . would definitely select ruth chris or flemings instead . 
0,there were three employees there and only one was actually working . it took way too long to get items that don t require cooking . the hot fudge sundae was missing adequate hot fudge . the other three desserts were mediocre at best . not worth a second visit
0,"i cannot believe how anyone can like this place . may be the service was bad the day i went . i walked in . . . . then found that the place had a smell that was not pleasant . but , i got adjusted to that in a few moments . i found only or items in the buffet . none of them looked fresh . i tried this place only because of the other yelp reviews . i would never go there again . "
0,silly overpriced place run by trust fund baby hobbyist hipster and frequented only by his like . fyi any of the goods can be purchased cheaper on line
0,"having been born in hong kong , and growing up on chinese dim sum in manhattan and flushing , queens , i ve become a picky dim sum guy , so dim sum in vegas is a must try . to be brief , was a little disappointed , the sui gow pan fried dumplings was just ok . this is also the second place i ve encountered in my travels where they add ground shrimp to their pork shui mai , usually there might just be a piece of shrimp on top of the pork . the ground shrimp detracts from the pork flavor . this is something i m not used to . there was no ha gow on the menu straight shrimp dumpling , again dissappointed . the pan fried noodles with barbecue pork was well made , very crispy , as it should be , but alas it was flavorless sauce was bland . the barbecue pork was passable . i guess alot has to do with what ingredients you can get in vegas . overall will satisfy your craving , but can t hold up to vancouver , ottawa and of course new york dim sum outside of hong kong . i was impressed they had congee , but didn t try it . my mom makes the best . "
0,"if i could , i d give this place no stars . nasty , nasty , nasty . i ordered a breakfast burrito with only potatoes , eggs and cheese . simple enough right ? i got home and opened it up to find half cooked potates , wet eggs , and barely any cheese . oh and they added ham to my order along with tomatoes and scallions . i tried a bite and it was disgusting . i promptly threw the food in the trash . oh , and the price ? ? rip off . i can go to almost any berto s and get the same thing , done correctly , for just under bucks . . . they charged me over . i will never eat hear again . don t waste your money guys . . . . . taco bell has better food . "
0,"after reading through a few of the other reviews here , my experience was not much different , though it does at least sound like airbridge is at least trying to make things better . n nfirst things first i booked my tour through viator . com , which actually does not name the company you ll be doing the tour with . the price ended up being less than , which was half of what i later learned airbridge charges if you buy directly from them . as per viator s directions , i called the day before the tour to find out when i would be picked up i found out that i would need to walk from my hotel palms place to the valet at the golden nugget , a minute walk , to meet the bus at am . n nthe bus was nearly minutes late , made several other stops at a number of other random hotels , and we were deposited at the airbridge terminal . i don t think any of us knew where we were , or why we had stopped we were offered no explanation , honestly . all i knew was that we were at a random industrial park for no apparent reason . we sat on the bus for nearly minutes , watching our bus driver smoke and chat with other drivers , again with no explanation given as to where we were or what we were doing there . n nfinally we were let off the bus and into a room in the terminal where we were shouted at by some random gentleman who basically just tried to upsell us on a variety of other things e . g . , helicopter tour , skywalk , etc . . from there we were sent into an adjoining room to check in , where we were asked for another for no apparent reason and given a couple of random slips of paper and a flimsy bracelet , and told where to go to reach our buses . n ni headed outside to the bus and settled into a seat , but was rather randomly and rudely told to move next to a gentleman who would not close his legs or keep his elbows to himself , so i was essentially jammed involuntarily into a smaller than usual seat for the entire ride . joy . n nthe driver did her best , but . . . well . . . bless her heart , whoever told her that she should be a public speaker for a living should be slapped silly . she had a terrible command of the english language , and many of her sentences almost all of which contained the phrases now listen , you guys , you know , and ok then , usually multiple times each were so tortured and nonsensical as to be incomprehensible . for example , as we began our drive , she told us that she d be our tour guide as well as your best friend if you want , and your bridesmaid if you need . what does that even mean . when there wasn t an automated recording playing , chattering away factoids about the passing landscape , this lady would pipe up , telling us barely comprehensible stories about things . i know she said ragtown about fifty times , but i couldn t tell you what ragtown even is to save my life . n nwe made a quick stop at the hoover dam bypass which was kind of cool , though the driver chastised us for not all being on the bus seven minutes earlier than scheduled . we made one additional stop for a bathroom break at a random mcdonald s in kingman , arizona , before continuing the rest of the way to the south rim . n ni suppose i was lucky i was meeting a friend at the natgeo visitor s center who had driven there separately , and i was not going to return to las vegas with the rest of the tour group . i informed the driver , who seemed offended that i would even say such a thing . not exactly the reaction i anticipated . i m not sure what affiliation , if any , skybridge has with natgeo , but the visitor s center is nothing but an overpriced tourist trap with a horrible lunchroom that wouldn t have been so bad if they had had more than one person working the entire line for the entire group . we did each get a lunch ticket for a free sandwich rice bowl pizza soup salad , but the driver seemed weirdly delighted that none of us knew that we would be getting this ticket upon arrival , actually taunting an australian couple who dared ask when they would be getting the lunch ticket . it was , in a word , bizarre . n ni was slightly wary of the concept of a bus tour in the first place at least i know now to avoid them at all costs in the future . this was not a great experience and i will not be seeking out anything similar from this or any other company for the foreseeable future . "
0,this rating is for the counter cashier for the cook food . i agree with the comment that this ordering paying is just unorganized . i hate it when i was there to buy dimsum but ignored that those who are buying food on the right side of the counter . please add more cash register . 
0,"my first and my last time eating here the service was bad not to mention the server was hitting on me when i just wanted to have a nice lunch , i needed more soda but the server didn t ask if i needed a refill when my glass was empty , i had to go ind someone to get more and the food was good but could have been made better it taste like a tv dinner to be honest and the manager was super horrible i will not be coming here and i told everyone not to go here cause the service was horrible . "
0,"i was really disappointed in the service i received for the price i paid . paid like for a car wash . my car needed it they gave me decent wash , but that wasn t what i paid for . not going back . "
0,"the food is very tasty but the service is very lacking . the servers are very friendly but not attentive at all . the last three visits we were never asked if we wanted a second drink or more tapas . it hasn t mattered where we sit , the service has been very poor . "
0,"giving this one star only because the guys who actually worked on my landscape project were really good . i suspect that there is no real knowledge of landscape or plants behind the desks . they talked about working with me and making everything beautiful . the brochures talk about commitment to your personal taste and their expertise . not true . talk is cheap , watch out for empty promises . ni think somebody bought a landscape app and went to a marketing class . not the quality , care or artistry that this company used to have . extremely overpriced for the end product . "
0,"noisy , loud , bad food"
0,"had reservations and were excited to eat here . unfortunately , the kitchen was excruciatingly slow , and the waitstaff did not seemed concerned about the delays in the least . the food did not redeem the poor service scallops were rubbery , spinach overcooked . i wouldn t recommend fishers in the city . "
0,"swing and a miss n ni noticed the little signs saying now open for about a week and was excited to try it out . really was looking forward to a nice , unpretentious bar with good food near my house . n nfirst the restaurant is just weird looking . definitely tree themed with a fake tree in the center of the dining room and a log motif on one wall but there is another space with an odd collage of manly movie stars brando , james dean , eastwood , connery and then there is a strange bamboo ceiling piece over the bar . just doesn t tie together well . . . n nthen the waitstaff , cute and little and all wearing denim overalls . really ? n nit was pretty empty and i grabbed a seat at the bar . i was the only person at the bar . four televisions on and all tuned to the same sunday night football game . i believe all the tv s were muted as music was playing . the place was also very cold the door to the patio and the windows behind the bar were all open and was mid s . my bar stool was very wobbly so i switched to the next seat looked like someone had pushed the back of the seat way back . didn t help me at all i tried to bend it back and that helped a bit . regardless , the two seats i sat on should have been removed and fixed . n nanyway i asked if they had any beer specials . nope . so i order a beer , nice selection . n nthen i order the smoked chicken wing appetizer with blue cheese dressing and the large bbq sample plate figuring i would take the leftovers home . came with a side of coleslaw and one more side , i decided to try their sweet potato waffle fries . n ni tried to connect to their guest wifi . website said ask your server for the password . bartender doesn t know . hostess and another waitress do not know . she comes back and asks me to try a password . no luck . three minutes later some guy who had been outside smoking tells me to try another one . not it . he tells me to capitalize the first character . still nothing . he leaves . n nafter about minutes everything came out at once . oy . food looked all right , nothing too exciting . the pulled pork and the baby back ribs were less than room temperature . the smoked sausage was hot and the brisket was warm . not a good sign . as far as i can tell the pulled pork was garbage being cold didn t help but it was bland , needed salt and was very mushy . tender is good , mushy is disgusting . the ribs were fine tomato based sauce helped a bit but they were fine . nothing to write home about but edible probably been better had they been served warm . brisket was good on par with mac s speed shop . smoked sausage was also pretty tasty and the only hot food item i was served . n nas for the sides meh . the waffle cut sweet potato fries are hard to screw up and the coleslaw was unremarkable . the dinner was also served with a jalapeno cheddar biscuit , it too was cold and way to dry . smelled much better than it tasted . bartender waited until i was empty before offering another beer . i need the other beer to wash down the biscuit bite that was trying to kill me . . . n nappetizer , dinner and two beers and tip came to if the place is still open three months from now i will assume they made substantial changes and will try them again but i am thinking this place will be shuttered before then . "
0,"been here times and very disappointed . other than the ambience the food and service have been inconsistent at best . . . . tried everything popular on the reviews , nachos , brisket , pork belly sandwich , mac and cheese and my experiences have been exactly opposite . terribly inconsistent , greasy , and just super disappointed as a live blocks away . my waiter told me the owner makes their moonshine at his house . c mon , really ? bad luck or an off night . . . . times i don t think so . n nmy guess with all the reviews is that people have already made up their mind before coming here . i have wasted too much money giving this neighborhood spot another chance . if you want real bbq in north phoenix go to pork on a fork . n noh yeah . . . . . . . the owner parks his white range rover in the handicapped spot in the front . . . . . . nice touch"
0,"drove to this place from glendale this past friday . got there about pm and not that many people there . n nwe ordered . had to remind the waitress about the lemonade since it took awhile and she was texting at the counter . thought it would be freshly squeezed because of the wait time nope . n ntook hours for the food . waitress and cook yelling at each other in the kitchen . someone forgot one of our two orders . insincere apologies followed . n nfood was ok . agreed with the previous reviewer . . . fry s fried chicken is way better ! n nif you want attitude while they forget your food , this place is it ! "
0,"worst cheesesteak ever ! n nnote that you cannot get it without onions or green peppers because , and i quote , it s mixed in . um , ok . so , i took a shot . what i got was a cold roll with some sweet tasting , room temperature , pressed meat in it , mashed up with some onions or green peppers , topped with no cheese that was apparent to the naked eye or could be tasted , and some shredded lettuce and tomatoes . by comparison , the steak um product that you can get in your grocer s freezer section is fine dining . n nstay far , far away from this place ! we never throw away food , and this went straight into the trash in favor of frozen burritos . . . . ugh ! "
0," this is a extension of my previous review of all of my apple product and apple store reviews , i believe you can see my older review of the apple store and all of my gripes by clicking on some nearby link next to this review n nupdate n nwow i am seriously pissed now . n nmy mid macbook pro , as it turns out , was built with a manufacturing defect regarding the wiring to the battery damaging the top case that holds my keyboard . i found out that my old and what was supposed to be a reliable laptop intermittantly has issues with the keyboard and trackpad . it just randomly stops working ! n nlet me repeat that . . . both my keyboard and trackpad randomly stops working ! as in , not responding at all . the keys are still backlit with that trendy white lighting underneath the keys , and my logitech mouse that i have owned for two years still responds , but i cannot type shit now . tried moving my trackpad , nothing works . only my aftermarket mouse does anything . n ni noticed that a quick fix would be to close and reopen the lid , but so far i only managed to try this once because i am in the middle of a assignment at school . it happened before weeks ago , and back then i did a hard restart by holding down the power button . n nsearching google on the topic , i was appalled to learn that this issue has been prevalent for six years ! in fact , according to a lengthy twenty five page technical support thread on the apple discussion board , the most recent posting was on april th , , and the earliest post regarding similar issues was in january th , ! n nhere is the link https discussions . apple . com thread ? start tstart n nthat would be according to a date calculator , years , months , and days that this issue has been prominent and unresolved as a manufacturing defect ! in other words , , days have passed and the manufacturing issue has still not been corrected ! n nskimming through each page of the year forum post , the majority of the culprits points towards the shoddy manufacturing of the top case , battery wiring as well as the battery itself . over use , the battery has a tendency to expand , pressing and damaging the wiring against the bottom of the top case it s what goes over your keys on your laptop . n naverage price for the repair , which is not a guaranteed fix ? ! ? to . n nare you fucking kidding me ? ! ? a design flaw like this is worthy of a recall , something along the priority of general motors and faulty ignition switches . n nmy laptop is years old , i have no intention of buying a new macbook pro because recent posts in the forum discussion shows that even brand new post models with retina display also suffers from the keyboard trackpad shutdown issues . n ni have invested , of my student loan money in the year of to purchase this laptop , that i expect to be streamlined with what i thought was going to be superior engineering and design . a additional for applecare that has already expired roughly or years ago . n ni am not spending a additional more than a third of the original value of the laptop just to fix a design flaw that gets in the way of my studies i take online classes as well , which often have timed exams , i need every minute to ensure that i achieve grades that are reflective of the effort i put into my studies , disconnections caused by me closing and reopening the lid to make sure my laptop keyboard works again is not a acceptable excuse for a lower grade according to my accounting syllabus . n ni will not tolerate faulty design anymore . you can read my older reviews of apple stores and apple inc . to learn of my frustrations with dealing with this company . n ninstead of spending to make my keys work reliably , i am going to spend that money on a netbook that is not made by apple . n nshortly from the time i post this review , i will upload photos of similar frustrations reflected by other mbp users from the forum post . "
0,"against my better judgement , we decided to give the place another try . again , another epic fail on their part ! there were only other occupied tables in the place , and at least other servers on duty . the bar drinks took forever . when the food came out , it was wrong and it damn near took an act of congress to get more drinks or refills . this place better get it s act together before the new restaurants open in the spring . bravo cucina will take all of what remains of their clientel . is there a way to guve zero stars ? "
0,"i ve stayed in several motels while taking small trips . this was probably the least appealing one i d ever stayed at . you get what you pay for . so , i ll start with the good it s not expensive , it s near the stadium , and that s about it . now , on the opposite side of the spectrum , as soon as we arrived we spotted a few prostitutes , some unusual activity . . . etc . checking in was interesting , a lady having a bad day next to us , telling the worker she had just gotten in a fight , the workers weren t really pleasant , our room . . . an unpleasant odor , a dead cockroach on the floor , needless to say we weren t really comfortable initially , however we did not hear any disturbance through the night . on our way out , saw some girl who had just been arrested , some cops , a few swat members . . . oh and did i mention the police have their own designated parking spot in this motel . we survived . "
0,"this review probably speaks more to the gouging of tourist in the phoenix area than anything else . first things first the budget staff were helpful and got me my cars pretty quickly . firstly , getting to and from the facility is an ordeal . best bet it is minutes each way to get to the rental facility for this place . at worst i waited minutes for the bus then minutes to get to the terminal on the bus traffic for some reason and almost missed my flight . most of the airports i go to are under minutes to the facility or on site . since budget doesn t run the buses they can t really help the situation but they signed on to this project . also the buses come way less frequently off hours and there s places to line up so if you re in a hurry you have to have your head on a swivel for where to go . n nthe other issue with renting a car in phoenix is all the taxes and fees . after a four day rental my taxes and fees were roughly . which came to an effective tax rate of on my rental car for four days . i do not know any other industry where this would be remotely acceptable . clearly this is done to gouge tourists and business people visiting the area and get them on the way out so they cannot complain more about this non sense . if you can go to phoenix and not rent a car , do it . otherwise you ll have to grin and bear it . "
0,another huge disappointment . this place was recommended by a mexican employee in the vip office . i wouldn t be surprised to find out this meat is leftover from the carver station upstairs which i think is leftover from the top of the world . was definitely not the mexican food i m used to in san diego and even in mexico itself . the wait to get just a burrito was ridiculous long . i counted minutes before my eyes started boiling . not impressed by the handful of chips to make the burrito look like a good deal . i d be embarrassed if i were mexican to recommend this place . i told the girl i was disappointed and she took it as a racial insult . not the kind of sorry it was bad i was expecting . jandy is not qualified to recommend anything and i m wondering how she has a job there . 
0,"purchasing any document is super easy and they are helpful in regards to which type of document you need . however , once i had a question about what a line item meant in their deed , they completely changed their tune . before i could even finish the question , the woman responded that is legal information , we cannot give you legal advice . when i attempted to explain that i am not asking for legal advice , i am simply asking what they meant by writing their own document . again , you have to call the clark county recorder . really ? i have to call the clark county recorder to ask them what nevada legal forms meant when they created their own form ? awful customer service ! ! ! "
0,"they close at and i made it there at . i run up to the door and . . . . it s locked . if you close before than change your hours to reflect that ! n nworst part is i saw someone inside , obviously not doing anything , and they didn t acknowledge me as if it is normal for people to stand bewildered in front of their store . n ni knew exactly what i wanted and would have been out in a no time . if you plan on going near close make sure to call ahead and make sure the employees aren t trying to duck out early . "
0,"my review is for baby swim only n ni used to love this place for my m old who is now m . my old rating would have been stars but i am annoyed because we had a lesson yesterday and for some reason the pool was packed . we had to share a lane with another class which is not really easy to do when you have a baby and you are in the way of the bigger kids swimming . it s unfair to everyone . n ni never have a problem with staff they are super nice . i guess my thing is they need more space . n ni do wish they would push my child to swim more like i have seen the other kids her age do at water wings . my daughter is clearly comfortable with the water when she is being dunked and laughing . n nwhen i asked the lady on the phone if she could be moved up to baby swim , the next class , she did not really give me a good explanation . n nif your child is between the ages of m m baby swim is awsome , but after one they start to out grow it if they love water . "
0,first time over there . the patio was very nice and i was with a friend that i have not seen for years . i was expecting so much from this place and i was disappointed . the food was ok but i was expecting much more from this place . first and last time . . . too many good restaurants to waste money at this one . 
0,"incredibly disappointed . . n n nthe yelp reviews i ve seen on this page was the main reason i decided to go with them . they have them all over their shop and it seems like they are proud of all of the solid feedback . let s hope this one makes their wall too . . because not everything is cherry with every customer . n nmy ford explorer had an overheating issue and a check engine light on . i wanted both taken care of . n nthe initial quote for featured mostly tests and a few repairs . . . . end result ? still have check engine . . and vehicle is still leaking coolant and my car over heats . n n nd time around . . . . i get another bill for about . . wtf ? ! instead i paid another for the other repairs . . . end result ? check engine still on , vehicle is still leaking coolant and over heats . i went to the shop in hopes of finding a better solution since by this time , i could ve just gotten a new vehicle and saved me the grand . n ni understand it takes parts and labor to do the job . . . but when you drop , and neither of your issues that you came in to fix are solved , that s absolute bs . i wanted my money back or at least the job finished without me forking over another penny . and the main mechanic had the nerve to say i actually lost money on your car and it doesn t benefit me to suggest you a new car , it benefits me if i repair it . well looks like it s both of us . . . because i did not get my money s worth and the money apparently went in to thin air since you didn t make money on my car . n nthe mechanic , jimmy , called me and suggested he offer me a steep discount . . which was he quote on quote . . . . and you have to get other things done too n n nyeah , no . i will say that jimmy offered me a ride to work and home for the duration my car was in the shop . i genuinely appreciate that service but unfortunately , my car is actually in worst shape and i basically feel like i just gave this company money and left with absolutely nothing . this is my first star review so you can imagine out of my reviews i ve done , how agitated it took for me to write this one and give them the worst rating . n n nstill annoyed every time i drive my car and realize what could have been if i just went with another company . . or just purchased a new car . "
0,"i went into the grape with a friend ready to spend some dough and was talked out of it by circumstance and lack of choices . n nwe came in and jokingly asked for two glasses of milk to go with a bag of cookies that we happened to be carrying with us . right after that we asked to see the wine list and inquired if they had any good barolos . n nafter the barkeep try to bs his way through telling us that he knew what a barolo was , he went back and actually poured us two glasses of milk . n nwe took the mistake as a sign , opened our bag of cookies and enjoyed some milk and cookies , which i must say , was delicious . n nbartender mistake aside , i did spend a good amount of time looking at the wine menu which was uninteresting at best . the prices were not too bad , but there was just nothing interesting on the list and the place had a very stale vibe . n ni may stop in again for a second go around , but for now i gotta say that i ll be seeking my vino elsewhere . "
0,"came here for dinner wednesday night . started off with bread and salad . the bread was warm and delicious , but the dipping oil was sour and horrible . the lettuce in both of our salads was old and tasted like fish . the tomatoes were also old and mushy . both the balsamic and creamy parmesan dressings were disgusting . there were not many meatless options on the menu , so i was stuck with the fried ravioli in marinara sauce , which i was not really in the mood for , but ended up being not too bad . my first impression was that the marinara tasted like jarred sauce , but it wasn t inedible . the side of garlic mashed potatoes was extremely bland and dry . my date enjoyed his seafood linguine in vodka sauce . we each got a glass of the red sangria , which really just tasted like a sweet red wine with a slice of orange and lime thrown in . we ended with mini cannolis , which were okay . overall not a very good dining experience , and i would never come back . "
0,"dined here last night . the food was probably three and a half to four star . we tried the filet mignon , which was cooked fine , and had a deliciously fresh flavor . the side of mashed potatoes was fine , but too much for one person . the she crab soup was excellent . n nthe service was simply atrocious . we had a reservation , and were seated within five minutes of our time . we arrived from out of town and were a few minutes late , but they accommodated nicely . however , once we got to the table our waitress just seemed to forget about us . it took thirty minutes just to get our order in . she kept disappearing for at least twenty minutes at a time , and as a result , we were still eating our dinner at pm . for the dessert , it took nearly twenty minutes at that late hour to go and find three plates of dessert ? ? ! she was polite and nice to us whenever she showed up , and we just didn t say anything . folks all around us had long been seated , served , and completed their meals in half the time it took us . nif you charge these kinds of prices , part of what you expect is good service . heck , any kind of service would have been nice . ndon t think we will come back unless we plan an entire day for a meal . "
0,"dry food . i ordered the pork souvlaki , and it was awful ! the bread was burned . no alcohol served . pretty lame . . . "
0,"starting using lowes , as customer services and stock is not up to par , if you must use a home depot the one on charleston is better run , and has more . "
0,"the food is edible , but that s about it . the prices are also typical for the strip , for an omelet or scramble at breakfast . "
0,"overpriced for just mediocre wannabe healthy food . i got a mediterranean bowl with chicken and it was . i was expecting it to actually taste good and have something special about it . it didn t . unfortunately , this place is one of the only healthy places on campus to eat at so i might come back and try something else . "
